code,label
private static final int <w> SHORT _ SESSION _ TIMEOUT _ MINS </w> = 1 ;,0
<comment> List < <w> Metadata Graph Node </w> > <w> in Nodes </w> ;,0
"<comment> public Object <w> setup Component </w> ( Object component , boolean <w> initialize And Start </w> ) throws Exception { return <w> setup Component </w> ( component , this . logger , this . context , this . <w> service Manager </w> , this . configuration , <w> initialize And Start </w> ) ; }",0
public string <w> is Dependency Resolution Required </w> ( ),1
<comment> public Enumeration <w> get Headers </w> ( String name ) { return this . req . <w> get Headers </w> ( name ) ; },0
public <w> Config Def </w> config ( ) { return new <w> Config Def </w> ( ) ; },0
"public void get ( String <w> resource Name </w> throws <w> Transfer Failed Exception </w> , <w> Resource Does Not Exist Exception </w> , <w> Authorization Exception </w> { <w> add Transfer </w> ( <str-literal> <str-literal> <str-literal> + <w> resource Name </w> ) ; <w> inside Get </w> = true ; super . get ( <w> resource Name </w> , destination ) ; <w> inside Get </w> = false ; }",1
"private static void <w> define Elem </w> ( Context cx , Scriptable target , long index , Object value ) { if ( index > Integer . <w> MAX _ VALUE </w> ) { String id = Long . <w> to String </w> ( index ) ; target . put ( id , target , value ) ; } else { target . put ( ( int ) index , target , value ) ; } }",0
"<comment> static char [ ] <w> hex Char </w> = { <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> , <str-literal> } ;",1
"private Cache ( Cache parent ) { cache = new String [ <w> cache Size </w> ] ; formatter = new <w> Simple Date Format </w> ( format , Locale . US ) ; formatter . <w> set Time Zone </w> ( <w> Time Zone </w> . <w> get Default </w> ( ) ) ; this . parent = parent ; }",0
<comment> public static boolean <w> VERBOSE _ REF _ COUNTS </w> = false ;,0
byte [ ] <w> stat Bytes </w> = new byte [ 64 ] ;,0
"protected Project <w> get Project </w> ( ) { if ( project ! = null ) return project ; <comment> project = new Project ( ) ; logger = new <w> Jasper Ant Logger </w> ( ) ; logger . <w> set Output Print Stream </w> ( System . out ) ; logger . <w> set Error Print Stream </w> ( System . err ) ; logger . <w> set Message Output Level </w> ( Project . <w> MSG _ INFO </w> ) ; project . <w> add Build Listener </w> ( logger ) ; if ( System . <w> get Property </w> ( Constants . <w> CATALINA _ HOME _ PROP </w> ) ! = null ) { project . <w> set Basedir </w> ( System . <w> get Property </w> ( Constants . <w> CATALINA _ HOME _ PROP </w> ) ) ; } if ( options . <w> get Compiler </w> ( ) ! = null ) { if ( log . <w> is Debug Enabled </w> ( ) ) log . debug ( <str-literal> <str-literal> <str-literal> + options . <w> get Compiler </w> ( ) ) ; project . <w> set Property </w> ( <str-literal> <str-literal> <str-literal> , options . <w> get Compiler </w> ( ) ) ; } project . init ( ) ; return project ; }",1
"<w> Java Adapter Signature </w> ( Class < ? > <w> super Class </w> , Class < ? > [ ] interfaces , <w> Obj To Int Map </w> names ) { this . <w> super Class </w> = <w> super Class </w> ; this . interfaces = interfaces ; this . names = names ; }",0
public String <w> get Authorization ID </w> ( ) { if ( ! complete ) throw new <w> Illegal State Exception </w> ( <str-literal> <str-literal> <str-literal> ) ; return <w> authorization Id </w> ; },0
<comment> private final Sensor errors ;,1
"<comment> public <w> Map Iterator </w> <w> destructive Iterator </w> ( ) { return new <w> Map Iterator </w> ( <w> num Values </w> , loc , true ) ; }",0
private static final String <w> VAR _ ALIAS </w> = <str-literal> <str-literal> <str-literal> ;,0
"abstract Builder < K , V > <w> set Input Format Class </w> ( <w> Type Descriptor </w> < ? > <w> input Format Class </w> ) ;",1
final Set < String > <w> deleted Topic </w> = new <w> Hash Set </w> < > ( ) ;,1
"<comment> public <w> Grouping Search </w> <w> set Caching In MB </w> ( double <w> max Cache RAMMB </w> , boolean <w> cache Scores </w> ) { this . <w> max Cache RAMMB </w> = <w> max Cache RAMMB </w> ; this . <w> max Docs To Cache </w> = null ; this . <w> cache Scores </w> = <w> cache Scores </w> ; return this ; }",0
<comment> private long <w> num Flushes </w> = 0 ;,0
<comment> private Point location ;,0
byte [ ] <w> point Bytes </w> = new byte [ <w> bytes Per Dim </w> ] ;,0
"<comment> public void <w> set Bean Value </w> ( String <w> bean Name </w> , Object value ) throws <w> Property Not Writable Exception </w> { throw new <w> Property Not Writable Exception </w> ( ) ; }",1
public static boolean <w> VERBOSE _ FILES </w> = true ;,0
<comment> public byte [ ] <w> get Id </w> ( ) { return id . clone ( ) ; },1
"<comment> protected final <w> Hash Map </w> < String , <w> Permission Collection </w> > <w> loader PC </w> = new <w> Hash Map </w> < > ( ) ;",0
<comment> protected final byte [ ] <w> min Packed Value </w> ;,1
private final boolean <w> close Sub Readers </w> ;,0
"<comment> private <w> Hash Map </w> < String , Method > fnmap = null ;",0
public Object <w> to Object </w> ( ) { assert exists | | 0 = = value ; return exists ? value : null ; },0
@ Override public <w> Maven Execution Request </w> <w> set Proxies </w> ( List < Proxy > proxies ) { if ( proxies ! = null ) { this . proxies = new <w> Array List </w> < > ( proxies ) ; } else { this . proxies = null ; } return this ; },1
<comment> static final <w> Bytes Ref </w> <w> NUM _ ATTS </w> = new <w> Bytes Ref </w> ( <str-literal> <str-literal> <str-literal> ) ;,0
private String <w> get Source </w> ( ) { if ( source = = null & & <w> source Model </w> ! = null ) { source = <w> Model Problem Utils </w> . <w> to Path </w> ( <w> source Model </w> ) ; } return source ; },0
"<comment> public Cluster <w> with Partitions </w> ( Map < <w> Topic Partition </w> , <w> Partition Info </w> > partitions ) { Map < <w> Topic Partition </w> , <w> Partition Info </w> > <w> combined Partitions </w> = new <w> Hash Map </w> < > ( this . <w> partitions By Topic Partition </w> ) ; <w> combined Partitions </w> . <w> put All </w> ( partitions ) ; return new Cluster ( <w> cluster Resource </w> . <w> cluster Id </w> ( ) , this . nodes , <w> combined Partitions </w> . values ( ) , new <w> Hash Set </w> < > ( this . <w> unauthorized Topics </w> ) , new <w> Hash Set </w> < > ( this . <w> internal Topics </w> ) , this . controller ) ; }",0
"public int <w> compare Bottom </w> ( int doc ) throws <w> IO Exception </w> { return Integer . compare ( bottom , <w> get Value For Doc </w> ( doc ) ) ; }",0
private static final String <w> TRANSFORMS _ DOC </w> = <str-literal> <str-literal> <str-literal> ;,0
private int <w> pos Pending </w> ;,1
<comment> static final String VISIBILITYCHARS = <str-literal> <str-literal> <str-literal> ;,1
public <w> Project Building Request </w> <w> set Resolve Dependencies </w> ( boolean <w> resolve Dependencies </w> ) { this . <w> resolve Dependencies </w> = <w> resolve Dependencies </w> ; return this ; },1
@ Override public <w> Toolchains Building Request </w> <w> set Global Toolchains Source </w> ( Source <w> global Toolchains Source </w> ) { this . <w> global Toolchains Source </w> = <w> global Toolchains Source </w> ; return this ; },1
private Map <w> object Model </w> ;,1
public <w> Dirty State </w> <w> get Dirty </w> ( ) { return dirty ; },0
public static final char <w> ALTERNATE _ USER _ SETTINGS </w> = <str-literal> ;,1
private static final long <w> RECONFIGURE _ CONNECTOR _ TASKS _ BACKOFF _ MS </w> = 250 ;,0
<comment> public Map <w> get Object Model </w> ( ) { return this . <w> object Model </w> ; },1
<comment> public Object [ ] <w> get Value </w> ( ) { return Model . <w> get Data Types Helper </w> ( ) . <w> get Value Specification Values </w> ( <w> get Expression </w> ( ) ) ; },1
@ Override public String <w> get Class Name </w> ( ) { return <str-literal> <str-literal> <str-literal> ; },0
public String <w> string Key </w> ( ) { return <w> GLOBAL _ STRING </w> ; },0
<comment> public void <w> pool Closed </w> ( <w> Connection Pool </w> pool ) { <comment> },0
<comment> protected Map <w> object Model </w> ;,0
public int <w> get Rows </w> ( ) { return rows ; },1
<comment> boolean <w> is Leaf Block </w> ;,0
"<comment> public double <w> get Longitude </w> ( ) { double lon = this . longitude ; <comment> if ( lon = = Double . <w> NEGATIVE _ INFINITY </w> ) { if ( Math . abs ( x ) < <w> MINIMUM _ RESOLUTION </w> & & Math . abs ( y ) < <w> MINIMUM _ RESOLUTION </w> ) this . longitude = lon = 0.0 ; else this . longitude = lon = Math . <w> atan 2 </w> ( y , x ) ; } return lon ; }",1
private final <w> Fixed Bit Set </w> result ;,1
private int <w> syntax Error Count </w> ;,0
"private void <w> validate Raw Repositories </w> ( <w> Model Problem Collector </w> problems <w> Model Building Request </w> request ) { Map < String , Repository > index = new <w> Hash Map </w> < > ( ) ; for ( Repository repository : repositories ) { <w> validate String Not Empty </w> ( prefix + <str-literal> <str-literal> <str-literal> , problems , Severity . ERROR , Version . <w> V 20 </w> , repository . <w> get Id </w> ( ) , repository ) ; <w> validate String Not Empty </w> ( prefix + <str-literal> <str-literal> <str-literal> + repository . <w> get Id </w> ( ) + <str-literal> <str-literal> <str-literal> , problems , Severity . ERROR , Version . <w> V 20 </w> , repository . <w> get Url </w> ( ) , repository ) ; String key = repository . <w> get Id </w> ( ) ; Repository existing = index . get ( key ) ; if ( existing ! = null ) { Severity <w> err On 30 </w> = <w> get Severity </w> ( request , <w> Model Building Request </w> . <w> VALIDATION _ LEVEL _ MAVEN _ 3 _ 0 </w> ) ; <w> add Violation </w> ( problems , <w> err On 30 </w> , Version . <w> V 20 </w> , prefix + <str-literal> <str-literal> <str-literal> , null , <str-literal> <str-literal> <str-literal> + repository . <w> get Id </w> ( ) + <str-literal> <str-literal> <str-literal> + existing . <w> get Url </w> ( ) + <str-literal> <str-literal> <str-literal> + repository . <w> get Url </w> ( ) , repository ) ; } else { index . put ( key , repository ) ; } } }",1
"<comment> private Map < String , Boolean > <w> per User Test On Return </w> = null ;",0
<comment> public static final int <w> DEFAULT _ BUCKETS </w> = 10 ;,1
private final byte [ ] <w> min Packed Value </w> ;,1
private volatile String <w> jdbc Interceptors </w> = null ;,1
private Map header = new <w> Hash Map </w> ( ) ;,1
<comment> private int <w> num Overlap Tokens </w> ;,0
<comment> static final int <w> REVERSE _ INTERVAL _ SHIFT </w> = 10 ;,0
<comment> public static Environment <w> leave Environment </w> ( ) { final <w> Environment Stack </w> stack = ( <w> Environment Stack </w> ) <w> environment Stack </w> . get ( ) ; final <w> Environment Info </w> info = ( <w> Environment Info </w> ) stack . pop ( ) ; stack . <w> set Offset </w> ( info . <w> old Stack Count </w> ) ; return info . environment ; },0
private static final <w> Byte Buffer </w> <w> TP 2 _ KEY </w> = buffer ( <str-literal> <str-literal> <str-literal> ) ;,1
private int [ ] <w> got _ frame </w> ;,1
<comment> public static final Schema [ ] <w> DESCRIBE _ CONFIGS _ RESPONSE </w> = { <w> DESCRIBE _ CONFIGS _ RESPONSE _ V 0 </w> } ;,1
"public static final int <w> MAX _ RECORDS </w> = Integer . <w> parse Int </w> ( System . <w> get Property </w> ( <str-literal> <str-literal> <str-literal> , Integer . <w> to String </w> ( <w> DEFAULT _ MAX _ RECORDS </w> ) ) ) ;",0
<comment> public void <w> ensure Remaining </w> ( int <w> remaining Bytes Required </w> ) { if ( <w> remaining Bytes Required </w> > buffer . remaining ( ) ) <w> expand Buffer </w> ( <w> remaining Bytes Required </w> ) ; },1
private <w> Kerberos Short Namer </w> <w> kerberos Short Namer </w> ;,0
<comment> private transient <w> Extension Registry </w> <w> memoized Extension Registry </w> ;,0
<comment> private final <w> Ping Manager </w> <w> ping Manager </w> = <w> get Ping Manager </w> ( ) ;,0
/ * * True for an NRT sync protected long <w> tot Bytes </w> ;,1
private void <w> validate Activated Profiles </w> ( List < <w> Maven Project </w> > projects { Collection < String > <w> not Activated Profile Ids </w> = new <w> Linked Hash Set </w> < > ( <w> active Profile Ids </w> ) ; for ( <w> Maven Project </w> project : projects ) { for ( List < String > <w> profile Ids </w> : project . <w> get Injected Profile Ids </w> ( ) . values ( ) ) { <w> not Activated Profile Ids </w> . <w> remove All </w> ( <w> profile Ids </w> ) ; } } for ( String <w> not Activated Profile Id </w> : <w> not Activated Profile Ids </w> ) { logger . warn ( <str-literal> <str-literal> <str-literal> <str-literal> + <w> not Activated Profile Id </w> + <str-literal> <str-literal> <str-literal> <str-literal> ) ; } },1
"<comment> public <w> Output Stream </w> <w> get Output Stream </w> ( int <w> buffer Size </w> ) throws <w> IO Exception </w> { <comment> <comment> <comment> if ( <w> buffer Size </w> = = - 1 ) { if ( this . <w> secure Output Stream </w> = = null ) { this . <w> secure Output Stream </w> = new <w> Buffered Output Stream </w> ( this . <w> output Stream </w> ) ; } return this . <w> secure Output Stream </w> ; } else if ( <w> buffer Size </w> = = 0 ) { <comment> if ( this . <w> secure Output Stream </w> ! = null ) { this . <w> secure Output Stream </w> = null ; } return this . <w> output Stream </w> ; } else { <comment> this . <w> output Stream </w> = new java . io . <w> Buffered Output Stream </w> ( this . <w> output Stream </w> , <w> buffer Size </w> ) ; return this . <w> output Stream </w> ; } }",1
"private <w> Abstract Processor </w> ( <w> Abstract Endpoint </w> < ? > endpoint , Request <w> coyote Request </w> , Response <w> coyote Response </w> ) { this . endpoint = endpoint ; <w> async State Machine </w> = new <w> Async State Machine </w> ( this ) ; request = <w> coyote Request </w> ; response = <w> coyote Response </w> ; response . <w> set Hook </w> ( this ) ; request . <w> set Response </w> ( response ) ; request . <w> set Hook </w> ( this ) ; }",0
int prefix ;,0
<comment> public <w> Fig Node Strategy </w> <w> get Figure Strategy </w> ( ) { return null ; },1
<comment> protected final boolean <w> min Y Plane Intersects </w> ;,0
"<comment> @ Mock private <w> Kafka Producer </w> < byte [ ] , byte [ ] > producer ;",0
"public double combine ( List < Sample > samples , <w> Metric Config </w> config , long now ) { double total = 0.0 ; for ( Sample sample : samples ) total + = sample . value ; return total ; }",0
<comment> protected boolean <w> get Populate Request Attributes From Socket </w> ( ) { return true ; },0
public void <w> To Source </w> ( <w> String Builder </w> sb ) { sb . append ( <str-literal> <str-literal> <str-literal> + Value + <str-literal> <str-literal> <str-literal> ) ; },1
private final String bytes ;,1
<comment> public String <w> get Mime Type </w> ( ) { return this . <w> mime Type </w> ; },0
public static final String <w> MESSAGE _ SECTION </w> ;,0
public void stop ( ) { delegate . stop ( ) ; },0
private static final int <w> SHORT _ SESSION _ TIMEOUT _ SECS </w> = 1 ;,0
<comment> public static final String <w> DEFAULT _ EXPOSED _ HEADERS </w> = <str-literal> <str-literal> ;,1
<comment> public static final short OFFSETS = POSITIONS | 1 < < 5 ;,1
"<comment> private void <w> generate Association From </w> ( Object a , Object ae , <w> String Buffer </w> [ ] parts ) { <comment> Collection connections = <w> get Facade </w> ( ) . <w> get Connections </w> ( a ) ; Iterator <w> conn Enum </w> = connections . iterator ( ) ; while ( <w> conn Enum </w> . <w> has Next </w> ( ) ) { Object <w> ae 2 </w> = <w> conn Enum </w> . next ( ) ; if ( <w> ae 2 </w> ! = ae ) { int p = <w> get Visibility Part </w> ( <w> ae 2 </w> ) ; if ( p > = 0 ) { <w> String Buffer </w> sb = parts [ p ] ; sb . append ( <w> LINE _ SEPARATOR </w> ) ; String assend = <w> generate Association End </w> ( <w> ae 2 </w> ) ; if ( assend . length ( ) > 0 ) { String comment = <w> generate Constraint Enriched Doc Comment </w> ( a , <w> ae 2 </w> ) ; if ( comment . length ( ) > 0 ) sb . append ( comment ) ; <comment> sb . append ( indent ) . append ( assend ) ; } String tv = <w> generate Tagged Values </w> ( a , <w> ALL _ BUT _ DOC _ TAGS </w> ) ; if ( tv ! = null & & tv . length ( ) > 0 ) { sb . append ( indent ) . append ( tv ) ; } } } } }",0
