text,label
Use the actual class so the name must be correct.,0
"No seconds, just yield",0
shutdown Columba,0
add a message when no http sample //$NON-NLS-1$ //$NON-NLS-1$,0
"just save a count of zeroes for now; if no digit ends up following them, they'll be applied to the exponent rather than the significand (and our max length for optimistic calc).",0
Preload the output so that can be read back as HTTP,0
This check-box defines whether to save WorkBench content or not,0
try a dataset with a single value,0
figure out what constitutes a word character and what doesn't,0
i18n[MysqlPlugin.title=MySQL],0
local variables,0
"Apparently, this method is never called.",1
Look for an end-of-comment or end-of-tag: //,0
Compute the offset in the sequence of bit patterns for this feature ID and then get the bit pattern at that index. //,0
Commentlinks for comments. Iterate over all the comment links to find the comment and annotated elements.,0
"VALIDATION DISABLE ! Sebastian Witt 25.07.04, ""NAME"" <email@somewhat.de> isnt true, which should :( root@localhost is valid, but not with this check. :( root is also valid (with local mailserver), but not with this check :(",0
Check if still consistent,0
Construct a SAXParser used to process the descriptors,0
retrieve all contact items and add those to the list only,0
"fields used for direct (optimistic) calculation number of significant digits, updated as parsed zeroes that may go to significand or exponent offset of decimal pt from start (-1 -> no decimal) significand, updated as parsed exponent, updated as parsed",0
"a testcase might have failed and write a zero-length document, It has already failed, but hey.... mm. just put a warning",0
"Add any files Cannot retrieve parts once added to the MultiPartEntity, so have to save them here.",0
Parse as an attribute=value: //,0
Parsing Methods //,0
line 1716,0
//ToolTipManager ttm = ToolTipManager.sharedInstance();,0
disable toolbar text,0
make sure there is nothing within the root dockingport,0
Don't set the type if it's already set. //,0
"20030917, karlpeder Set the model to html or text based on the body specified on the command line. This is done using a simple check: Does the body contain <html> and </html>",0
"If it's a platform plugin URI, include it in the map. //",0
TODO: Is this needed/correct? For when all compartments are hidden?,1
"//Log.log(Log.WARNING,this,""VFS update: request already in progress"");",0
//just a performance opt!,0
Simulates UML2 getting the aggregation from the opposite end,0
TODO: Put in all the property accessors,1
private void setSuccessCount(long count) { this.successCount = count; },0
No text,0
"This means that a new page will be shown before rendering is complete, however the correct location will be displayed. Attempts to use a ""page"" PropertyChangeListener to detect when the page has been loaded failed to work any better.",1
register shutdown manager,0
//{{{ setLineHighlightEnabled() method,0
double-click mouse listener,0
"Ok, we've been told to scroll because the mouse cursor is in our scroll zone. @see java.awt.dnd.Autoscroll#autoscroll(java.awt.Point)",0
Set right/left margin,0
"If we turn the package into a proxy, ensure that the child classifiers clear their cached container. //",0
"TODO: The following handling of multiselection is just a local solution for the fill color, better find a more general solution: (I don't know if it's undoable this way - thn)",1
"Return the source of a relation or Link. The source of a relation is defined as the ModelElement that propagates this relation. If there are more then 1 sources, only the first is returned. If there is no source, null is returned. Examples of sources include classifiers that are types to associationends, usecases that are bases to extend and include relations and so on. A source is always the start from the arrow in the fig, the destination the end.<p> TODO: move this method to a generic ModelHelper @param relationship is the relation @return Object",1
no need to even collect this information if the persister is considered multi-table,0
This could be static,1
TBLRC 01010 - bottom and right only,0
//i18n[syntax.selColor=Select Color],0
not implemented yet,1
TODO: implement remaining supported types,1
@see org.argouml.cognitive.critics.Critic#initWizard( org.argouml.cognitive.ui.Wizard),0
Don't allow instantiation,0
i18n[NumericFunctionsTab.title=Numeric Functions],0
TODO: Does CoreHelper#getExtendingClassifiers(Object element) means all direct and indirect extending classifiers or only the direct extending classifiers?,1
"//TODO: Yuck! This is not quite good enough, it's a quick //hack around the problem of having a to-one association //that refers to an embedded component:",1
TODO: this should be a configurable property,1
This should be enough to allow server to exit. default is false,0
"SSS FIXME: Are we guaranteed that we splats dont head to multiple-assignment nodes! i.e. |(a,b)|?",1
The user-DropActions are: Ctrl + Shift -> ACTION_LINK Ctrl -> ACTION_COPY Shift -> ACTION_MOVE (none) -> ACTION_MOVE,0
set message,0
"By using an instance of SyncHTMLEditorKit, the html should load synchroniously - so everything is loaded before printing starts",0
not to be confused with RubyObject's flags,0
//{{{ showListConfirm() method,0
push this constructor index number onto stack,0
FIXME: When we get JNA3 we need to properly write this to errno.,1
see if we should issue a chmod command,0
//{{{ getTreeModel() method,0
Create resource,0
"DB2 requires primary keys to also be declared ""not null""",0
SquirrelAction descriptions already contain the accelerator,0
Note: This class essentially just delegates most of its methods to its parent. The setVariable() indirection is very small. We could probably fold this functionality back into the base NameSpace as a special case. But this has changed a few times so I'd like to leave this abstraction for now.,1
//{{{ PanelWindowContainer constructor,0
now get the data and plot it (the visual representation will depend on the m_Renderer that has been set)...,0
//STROKE ///////////////////////////////////////////////////////////////,0
"// private javax.swing.JComboBox cbFieldType; // private javax.swing.JCheckBox chAutoIncrement; // private javax.swing.JCheckBox chBinary; // private javax.swing.JCheckBox chNotNull; // private javax.swing.JCheckBox chUnsigned; // private javax.swing.JLabel lbAttributes; // private javax.swing.JLabel lbDefault; // private javax.swing.JLabel lbFieldLength; // private javax.swing.JLabel lbFieldName; // private javax.swing.JLabel lbFieldType; // private javax.swing.JLabel lbFields; // private javax.swing.JTextField tfFieldDefault; // private javax.swing.JTextField tfFieldLength; // private javax.swing.JComboBox cbFieldName; // private javax.swing.JButton buttonUpdate; // private javax.swing.JButton buttonCancel; // private JDialog _dlog; // private FieldDetails fd; // private int selectedIndex; // private DBUtils dbUtils; // protected String SQLCommandRoot = ""ALTER TABLE ""; // protected String SQLCommand = """"; End of variables declaration",0
"rb_iterate((VALUE()_((VALUE)))str_step, (VALUE)args, step_i, (VALUE)iter);",0
Used by ScriptWrapperConverter,0
wait for it to be painted to ensure progress is updated continuously,0
Invoke the parent refresh first,0
"re-register, since fileno points at something new now",0
If we didn't find the path in the usual place nor in the archive... //,0
at least one is a plain old Date,0
Generate the type for our class,0
"Ensure that the required class variables are cloned, as this is not currently done by the super-implementation.",0
"Does not do anything. @see org.argouml.cognitive.Poster#fixIt(org.argouml.cognitive.ToDoItem, java.lang.Object)",0
$NON-NLS-1$ No point trying these,0
(non-Javadoc) @see org.columba.mail.gui.table.model.TableModelModifier#set(org.columba.mail.message.HeaderList),0
"If we get a 2nd error, just ignore it",0
//{{{ getHandlerForFileName() method,0
"Anticipate the same issue for VARBINARY as for BINARY and LONGVARBINARY. registerColumnType(Types.VARBINARY, 2147000000, ""bit varying($l)"");",0
@see java.io.InputStream#read(),0
ant task properties defaults CheckStyle:VisibilityModifier OFF - bc,0
do we need to redraw the buffer?,0
@see org.argouml.model.StateMachinesHelper#getSource(java.lang.Object),0
//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,0
builder.setLeadingColumnOffset(1);,0
//before add :-),0
TODO: Perhaps use a HashSet or other collection with faster lookup performance in case our callers are doing naive .contains() lookups,1
And the query info.,0
"//We do not look for an existing join on the same path, because //it makes sense to join twice on the same collection role",0
i18n[cellDataPopUp.cannnotBGeConverted=The given text cannot be converted into the internal object.\n //Please change the data or cancel editing.\n //The conversion error was:\n{0}],0
